"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","OctDel_1 Area","OctDel_2 Area","OctDel_3 Area","OctComp_1 Area","OctComp_2 Area","OctComp_3 Area","OctWT_1 Area","OctWT_3 Area","OctWT_2 Area","Sample Profile (Ratio)","Del Area","Comp Area","WT Area","Group Profile (Ratio)","Avg. Mass","Description"
33,true,"MMAR_2821|aceAb|isocitrate",62.30,69.16,97,67,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",127878.94,120309.82,128348.51,148657.67,155181.05,146696.81,67132.336,66432.24,60976.57,1.00:0.94:1.00:1.16:1.21:1.15:0.52:0.52:0.48,125512.42,150178.52,64847.047,1.00:1.20:0.52,85238,"lyase AceAb|763 AA"
1028,true,"MMAR_2677|eccD5|conserved",38.82,28.43,15,11,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ)",35123.676,37006.453,31045.26,21456.076,22626.27,22365.594,2592.796,2655.4177,885.97754,1.00:1.05:0.88:0.61:0.64:0.64:0.07:0.08:0.03,34391.797,22149.312,2044.7303,1.00:0.64:0.06,53516,"membrane protein|504 AA"
2494,true,"MMAR_4981|MMAR_4981|conserved",2.98,20.16,4,3,"Oxidation (M)",1444.5684,1299.7817,2060.4272,938.5483,594.9362,571.1346,126.308136,995.15045,2767.8062,1.00:0.90:1.43:0.65:0.41:0.40:0.09:0.69:1.92,1601.5924,701.5397,1679.5737,1.00:0.44:1.05,25601,"hypothetical alanine and valine rich MCE-associated protein|244 AA"
1994,true,"MMAR_1469|MMAR_1469|PPE",67.51,6.22,2,1,"",203.76064,333.9632,390.30453,165.50043,244.36282,258.37552,0.0,0.0,0.0,1.00:1.64:1.92:0.81:1.20:1.27:0.00:0.00:0.00,309.34277,222.74626,0.0,1.00:0.72:0.00,61639,"family protein|628 AA"
1638,true,"MMAR_1097|cut4|cutinase",7.30,32.90,8,6,"Carbamidomethylation",5951.7427,5141.4863,3843.058,2735.6096,3929.688,4109.9966,5208.51,1319.2799,1433.3083,1.00:0.86:0.65:0.46:0.66:0.69:0.88:0.22:0.24,4978.762,3591.7646,2653.6992,1.00:0.72:0.53,23779,"precursor, Cut4|232 AA"
1080,true,"MMAR_0741|MMAR_0741|transmembrane",55.11,56.08,13,10,"Deamidation (NQ); Oxidation (M)",31793.395,27949.973,31294.674,8866.259,8378.342,7039.6133,16187.427,16165.607,16395.496,1.00:0.88:0.98:0.28:0.26:0.22:0.51:0.51:0.52,30346.012,8094.7383,16249.511,1.00:0.27:0.54,14240,"protein|149 AA"
1247,true,"MMAR_0958|recC|exodeoxyribonuclease",17.04,11.83,10,8,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",4953.3022,6154.0044,5565.956,5197.7515,4301.7026,4884.0474,2551.3877,2959.6023,1040.7354,1.00:1.24:1.12:1.05:0.87:0.99:0.52:0.60:0.21,5557.7544,4794.5005,2234.9316,1.00:0.86:0.40,121167,"V (gamma chain), RecC|1100 AA"
2381,true,"MMAR_5289|MMAR_5289|hydrolase|413",23.99,12.86,5,3,"Carbamidomethylation",1169.8604,1045.1655,1344.4313,414.60248,814.4993,465.11536,414.44427,348.64532,475.0739,1.00:0.89:1.15:0.35:0.70:0.40:0.35:0.30:0.41,1186.4857,564.739,412.72116,1.00:0.48:0.35,45419,"AA"
2403,true,"MMAR_3363|MMAR_3363|conserved",10.43,16.35,2,2,"Carbamidomethylation; Deamidation (NQ)",124.45751,83.71237,93.879105,135.97406,493.6612,207.99763,152.40753,102.1244,74.45181,1.00:0.67:0.75:1.09:3.97:1.67:1.22:0.82:0.60,100.683,279.21097,109.66125,1.00:2.77:1.09,23583,"hypothetical protein|209 AA"
469,true,"MMAR_5456|MMAR_5456|conserved",32.64,94.78,14,10,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",85205.75,86773.016,73897.29,20759.941,26009.355,46789.65,14819.036,12458.04,16336.018,1.00:1.02:0.87:0.24:0.31:0.55:0.17:0.15:0.19,81958.68,31235.906,14537.697,1.00:0.38:0.18,12268,"hypothetical protein|116 AA"
1515,true,"MMAR_3669|zur|Zinc",30.77,54.01,9,7,"Carbamidomethylation; Deamidation (NQ)",7056.7114,6796.561,7131.543,3423.7366,3989.5034,3788.4282,1384.6451,424.1667,968.52783,1.00:0.96:1.01:0.49:0.57:0.54:0.20:0.06:0.14,6994.9385,3733.8894,980.8539,1.00:0.53:0.14,15137,"uptake regulation protein Zur|138 AA"
114,true,"MMAR_5113|ftsH|membrane-bound",32.44,59.52,51,34,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from E; Pyro-glu from Q",25022.836,24138.033,22176.621,10932.541,14492.697,13217.004,13077.231,13611.807,15184.242,1.00:0.96:0.89:0.44:0.58:0.53:0.52:0.54:0.61,23779.164,12880.747,13991.311,1.00:0.54:0.59,80499,"protease FtsH |747 AA"
1785,true,"MMAR_2962|MMAR_2962|transcriptional",9.62,10.30,7,6,"Carbamidomethylation",11006.184,823.0255,10203.302,536.84174,1610.7986,1375.2787,839.9936,40.315987,632.4193,1.00:0.07:0.93:0.05:0.15:0.12:0.08:0.02:0.06,7344.1704,1174.3063,504.24295,1.00:0.16:0.07,115401,"regulatory protein|1079 AA"
2455,true,"MMAR_4967|MMAR_4967|short-chain",31.40,14.83,3,2,"",2562.0938,3106.077,2839.629,1482.5431,2279.9512,641.7403,64.69604,99.178505,0.0,1.00:1.21:1.11:0.58:0.89:0.25:0.03:0.04:0.00,2835.933,1468.0781,81.93727,1.00:0.52:0.03,26794,"type dehydrogenase/reductase|264 AA"
222,true,"MMAR_5088|MMAR_5088|carbonic",41.21,79.81,40,25,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",570444.75,454307.3,577917.9,178717.03,208439.89,276688.25,126295.09,132733.8,124888.29,1.00:0.80:1.01:0.31:0.37:0.49:0.22:0.23:0.22,534223.25,221281.72,127972.39,1.00:0.41:0.24,21810,"anhydrase|209 AA"
2761,true,"MMAR_1345|MMAR_1345|conserved",28.63,3.71,1,1,"",340.35468,291.28137,380.9071,190.26067,97.82111,5005.789,0.0,0.0,0.0,1.00:0.86:1.12:0.56:0.29:14.71:0.00:0.00:0.00,337.51437,1764.6237,0.0,1.00:5.23:0.00,42397,"alanine and valine rich protein|405 AA"
655,true,"MMAR_2712|MMAR_2712|conserved",58.12,36.46,17,13,"Carbamidomethylation; Deamidation (NQ); Pyro-glu from Q",18472.914,17923.215,18301.8,2112.0298,2230.2227,3660.564,287.41394,383.6628,428.89062,1.00:0.97:0.99:0.11:0.12:0.20:0.02:0.02:0.02,18232.645,2667.6055,403.78732,1.00:0.15:0.02,76088,"membrane protein|736 AA"
1339,true,"MMAR_0015|trpG|anthranilate",85.01,64.04,11,8,"Carbamidomethylation; Oxidation (M)",13844.511,13463.443,13262.254,12008.04,12103.628,12194.527,830.4817,853.7238,998.76117,1.00:0.97:0.96:0.87:0.87:0.88:0.06:0.06:0.07,13523.402,12102.064,894.3222,1.00:0.89:0.07,24486,"synthase component II TrpG|229 AA"
761,true,"MMAR_0879|fabH|3-oxoacyl-[acyl-carrier-protein]",30.31,48.36,17,13,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",36681.105,36457.133,18948.941,27259.291,33944.7,31843.719,5194.373,8675.814,7722.6987,1.00:0.99:0.52:0.74:0.93:0.87:0.14:0.24:0.21,30695.727,31015.904,7197.629,1.00:1.01:0.23,34779,"synthase III FabH|336 AA"
368,true,"MMAR_3239|qcrA|Rieske",84.06,53.81,26,18,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",55617.098,60736.66,59825.1,22764.7,22508.44,22073.93,12182.16,12406.068,11852.335,1.00:1.09:1.08:0.41:0.40:0.40:0.22:0.22:0.21,58726.285,22449.023,12146.8545,1.00:0.38:0.21,43115,"iron-sulfur protein QcrA|395 AA"
887,true,"MMAR_5471|pcnA|poly(a)",50.78,32.22,22,13,"",13742.439,13008.855,12503.124,10789.226,10846.371,10164.943,5553.492,6089.681,5044.755,1.00:0.95:0.91:0.79:0.79:0.74:0.40:0.44:0.37,13084.807,10600.181,5562.6426,1.00:0.81:0.43,53560,"polymerase PcnA|482 AA"
1142,true,"MMAR_3066|MMAR_3066|conserved",2.20,20.75,11,10,"Deamidation (NQ)",3085.8206,1729.4952,3474.1072,5241.9727,1909.4764,1992.6471,4352.4395,3287.9626,3306.8613,1.00:0.56:1.13:1.70:0.62:0.65:1.41:1.07:1.07,2763.141,3048.0322,3649.0876,1.00:1.10:1.32,72644,"hypothetical protein|719 AA"
497,true,"MMAR_1480|nuoD|NADH",37.92,47.92,24,14,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",11710.791,10754.36,10909.698,5011.8906,3593.37,2622.8792,1611.3026,1848.8889,1116.3401,1.00:0.92:0.93:0.43:0.31:0.22:0.14:0.16:0.10,11124.949,3742.7134,1525.5105,1.00:0.34:0.14,47503,"dehydrogenase I (chain D) NuoD (NADH-ubiquinone oxidoreductase chain D)|433 AA"
1750,true,"MMAR_2590|MMAR_2590|conserved",10.78,30.21,6,6,"Carbamidomethylation; Deamidation (NQ)",3372.5054,2770.1055,3139.399,3286.5396,2441.8398,2942.919,4491.9775,4924.5903,3173.6877,1.00:0.82:0.93:0.97:0.72:0.87:1.33:1.46:0.94,3094.0032,2890.4329,4196.752,1.00:0.93:1.36,31363,"hypothetical protein|289 AA"
193,true,"MMAR_2718|gnd1|6-phosphogluconate",52.18,62.11,37,26,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",81532.75,121736.89,94911.45,79978.02,73565.88,73284.14,18348.893,19241.586,17778.361,1.00:1.49:1.16:0.98:0.90:0.90:0.23:0.24:0.22,99393.695,75609.35,18456.28,1.00:0.76:0.19,51446,"dehydrogenase Gnd1|484 AA"
318,true,"MMAR_2117|fadD9|fatty-acid-CoA",13.92,35.60,41,27,"Carbamidomethylation; Deamidation (NQ); Pyro-glu from Q",17890.955,58267.023,15262.032,45944.86,11397.211,10974.185,4301.003,5487.669,4536.188,1.00:3.26:0.85:2.57:0.64:0.61:0.24:0.31:0.25,30473.338,22772.086,4774.9536,1.00:0.75:0.16,127797,"ligase FadD9|1175 AA"
1632,true,"MMAR_0467|MMAR_0467|conserved",16.49,79.59,9,6,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",10989.652,10224.234,9889.082,8122.825,9636.599,8150.0205,10291.62,10404.731,11554.199,1.00:0.93:0.90:0.74:0.88:0.74:0.94:0.95:1.05,10367.656,8636.481,10750.184,1.00:0.83:1.04,10154,"hypothetical protein|99 AA"
1635,true,"MMAR_5378|MMAR_5378|acyltransferase|252",30.73,18.73,6,3,"Oxidation (M); Pyro-glu from Q",3154.1963,2663.4556,2477.8042,1375.5979,1267.2576,752.10596,518.41846,543.2731,270.91928,1.00:0.84:0.79:0.44:0.40:0.24:0.16:0.17:0.09,2765.1519,1131.6538,477.95044,1.00:0.41:0.17,27529,"AA"
274,true,"MMAR_4368|fum|fumarase",62.71,51.68,33,21,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",168524.72,157236.8,163540.4,181054.5,180201.66,186439.17,59083.65,54178.508,48563.992,1.00:0.93:0.97:1.07:1.07:1.11:0.35:0.32:0.29,163100.64,182565.11,53942.05,1.00:1.12:0.33,50192,"Fum|477 AA"
1113,true,"#CONTAM#cont|000158|",34.53,9.09,8,4,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",12736.791,7448.9395,11348.587,6332.5044,7704.7295,6915.043,1840.3912,2419.684,2808.8333,1.00:0.58:0.89:0.50:0.60:0.54:0.14:0.19:0.22,10511.439,6984.0923,2374.568,1.00:0.66:0.23,77581,"gi|62288080|sp|P0A6M8|EFG_ECOLI Elongation factor G (EF-G) [Escherichia coli (contaminant)]"
3227,true,"MMAR_3871|MMAR_3871|conserved",3.88,7.72,1,1,"",225.38545,204.78358,41.69411,96.88545,233.84464,230.01567,0.0,76.01205,64.05604,1.00:0.91:0.18:0.43:1.04:1.02:0.00:0.34:0.28,157.28772,186.91525,70.03404,1.00:1.19:0.45,27745,"hypothetical secreted protein|260 AA"
422,true,"MMAR_0954|MMAR_0954|imidazolonepropionase|421",52.24,45.24,24,14,"Deamidation (NQ); Oxidation (M)",23345.836,21805.428,20295.56,21314.127,25565.098,24055.637,6176.008,7315.3623,5687.4517,1.00:0.93:0.87:0.91:1.10:1.03:0.26:0.31:0.24,21815.607,23644.955,6392.9404,1.00:1.08:0.29,44243,"AA"
2641,true,"MMAR_1948|fadD13_1|fatty",0.36,6.80,3,2,"Deamidation (NQ)",1043.2035,1208.5577,1088.629,1693.4191,541.12274,1499.976,1054.59,1095.1122,861.8304,1.00:1.16:1.04:1.62:0.52:1.44:1.01:1.05:0.83,1113.4634,1244.8392,1003.8442,1.00:1.12:0.90,54684,"acid-CoA ligase FadD13_1|516 AA"
229,true,"MMAR_1759|fadD29|fatty",51.78,61.90,41,27,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",30140.58,30956.531,24299.873,32088.174,33051.19,33186.875,11804.481,11411.1045,11399.362,1.00:1.03:0.81:1.06:1.10:1.10:0.39:0.38:0.38,28465.662,32775.414,11681.717,1.00:1.15:0.41,67674,"acyl-AMP ligase FadD29|623 AA"
2139,true,"MMAR_1389|aofH|flavin-containing",34.35,7.81,3,2,"Deamidation (NQ); Oxidation (M)",1945.9274,2252.1123,2067.537,2103.7234,832.3989,701.8717,179.43964,204.77098,170.71733,1.00:1.16:1.06:1.08:0.43:0.36:0.09:0.11:0.09,2088.5256,1212.6646,184.97598,1.00:0.58:0.09,47969,"monoamine oxidase AofH (amine oxidase) |449 AA"
206,true,"MMAR_3087|MMAR_3087|conserved",58.36,67.33,45,31,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",78636.97,80246.83,79429.055,42120.92,47761.14,40745.645,17143.69,20161.234,20657.799,1.00:1.02:1.01:0.54:0.61:0.52:0.22:0.26:0.26,79437.62,43542.57,19320.908,1.00:0.55:0.24,54896,"protein|503 AA"
693,true,"MMAR_4576|pstS2|periplasmic",54.90,43.55,19,11,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",12872.469,13184.256,12697.179,8402.328,8359.015,9365.889,2281.7927,2141.655,1572.3953,1.00:1.02:0.99:0.65:0.65:0.73:0.18:0.17:0.12,12917.968,8709.077,1998.6144,1.00:0.67:0.15,38572,"phosphate-binding lipoprotein PstS2|373 AA"
2366,true,"MMAR_4528|mprB|two",26.94,6.46,2,2,"",94.160324,103.49495,93.4881,580.3703,0.0,697.4567,201.0323,0.0,109.63181,1.00:1.10:0.99:6.16:0.00:7.41:2.14:0.00:1.16,97.04779,638.9135,155.33206,1.00:6.58:1.60,54585,"component sensor kinase MprB|512 AA"
1995,true,"MMAR_3875|MMAR_3875|PE-PGRS",54.02,19.43,2,2,"Deamidation (NQ)",407.90228,95.87683,295.12512,690.8922,1023.08405,915.10333,0.0,0.0,0.0,1.00:0.24:0.72:1.69:2.51:2.24:0.00:0.00:0.00,266.30142,876.35986,0.0,1.00:3.29:0.00,26320,"family protein|284 AA"
2584,true,"MMAR_4442|MMAR_4442|prophage",13.89,1.94,1,1,"Pyro-glu from Q",394.8728,369.10086,601.8126,452.56998,81.2459,209.04524,65.916565,70.925186,0.0,1.00:0.93:1.52:1.15:0.21:0.53:0.17:0.18:0.00,455.2621,247.62038,68.420876,1.00:0.54:0.15,51300,"integrase|465 AA"
1954,true,"MMAR_4284|MMAR_4284|transcriptional",40.07,29.95,5,4,"Oxidation (M)",3992.3484,4218.366,3875.586,2963.9192,3266.121,2938.3381,4833.1987,4858.677,4501.825,1.00:1.06:0.97:0.74:0.82:0.74:1.21:1.22:1.13,4028.7668,3056.1262,4731.2334,1.00:0.76:1.17,22804,"regulatory protein|208 AA"
1890,true,"MMAR_2236|MMAR_2236|conserved",29.84,13.92,5,4,"Acetylation (Protein N-term); Oxidation (M); Pyro-glu from Q",2188.3215,3775.1794,2438.7402,1271.0808,869.26605,540.7409,414.92654,473.65366,296.42487,1.00:1.73:1.11:0.58:0.40:0.25:0.19:0.22:0.14,2800.747,893.6959,505.4888,1.00:0.32:0.18,64679,"hypothetical membrane protein|583 AA"
2008,true,"MMAR_1276|wbbL1|dTDP-rha:A-D-Glcnac-diphosphoryl",29.98,24.15,6,4,"Deamidation (NQ)",11064.584,8708.677,10667.593,6037.7886,6525.454,6146.9375,4170.0103,2275.8066,3371.6328,1.00:0.79:0.96:0.55:0.59:0.56:0.38:0.21:0.30,10146.951,6236.727,3313.0303,1.00:0.61:0.33,32626,"polyprenol A-3-L-rhamnosyl transferase, WbbL1|295 AA"
2227,true,"MMAR_1504|MMAR_1504|transcriptional",50.16,21.62,4,3,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",1990.1199,2526.0667,2438.7278,2737.208,1842.4863,1693.9944,311.01843,315.76132,303.27753,1.00:1.27:1.23:1.38:0.93:0.85:0.16:0.16:0.15,2318.3047,2091.2297,310.0191,1.00:0.90:0.13,24412,"regulatory protein|223 AA"
2888,true,"MMAR_3839|MMAR_3839|conserved",17.37,10.53,2,1,"",413.18585,237.66957,287.40143,167.12975,296.64514,143.2114,0.0,65.519646,0.0,1.00:0.58:0.70:0.40:0.72:0.35:0.00:0.16:0.00,312.7523,202.32877,65.519646,1.00:0.65:0.21,12022,"hypothetical secreted protein|115 AA"
2720,true,"MMAR_3007|MMAR_3007|conserved",29.37,7.58,1,1,"",1077.3303,585.3073,525.64716,876.8406,389.84378,1274.9017,103.28452,73.24383,60.894,1.00:0.54:0.49:0.81:0.36:1.18:0.10:0.07:0.06,729.4283,847.1954,79.140785,1.00:1.16:0.11,30333,"hypothetical protein|278 AA"
3250,true,"MMAR_3265|MMAR_3265|conserved",67.52,22.37,1,1,"Carbamidomethylation",615.9681,625.51624,539.522,238.89395,572.52313,470.70123,0.0,0.0,0.0,1.00:1.02:0.88:0.39:0.93:0.76:0.00:0.00:0.00,593.66876,427.37277,0.0,1.00:0.72:0.00,8705,"hypothetical MbtH-like protein|77 AA"
3174,true,"MMAR_1568|MMAR_1568|short-chain",20.80,11.99,1,1,"",141.0124,134.1639,309.66296,0.0,54.451366,0.0,0.0,0.0,0.0,1.00:0.95:2.20:0.00:0.39:0.00:0.00:0.00:0.00,194.94643,54.451366,0.0,1.00:0.28:0.00,27655,"type dehydrogenase/reductase |268 AA"
1562,true,"MMAR_4799|MMAR_4799|conserved",13.76,33.70,12,6,"Carbamidomethylation; Deamidation (NQ)",14175.366,14483.121,11695.626,6171.272,9034.505,9128.703,9084.98,9963.555,13557.715,1.00:1.02:0.83:0.44:0.64:0.64:0.64:0.70:0.96,13451.371,8111.493,10906.918,1.00:0.60:0.81,29369,"hypothetical protein|271 AA"
3512,true,"MMAR_1870|hyaA|nickel/iron-hydrogenase",47.91,4.84,1,1,"",121.82342,97.15174,115.50326,235.9698,164.06049,54.664658,0.0,0.0,0.0,1.00:0.80:0.95:1.94:1.35:0.45:0.00:0.00:0.00,111.492805,151.56499,0.0,1.00:1.36:0.00,37677,"I small subunit, HyaA|352 AA"
495,true,"MMAR_1508|ilvB1_1|acetolactate",41.92,64.03,31,21,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",20612.393,22318.541,20791.582,23754.062,24862.34,24738.836,8351.751,11581.975,10090.454,1.00:1.08:1.01:1.15:1.21:1.20:0.41:0.56:0.49,21240.838,24451.746,10008.06,1.00:1.15:0.47,59524,"synthase (large subunit) IlvB1_1|557 AA"
2019,true,"MMAR_1487|MMAR_1487|conserved",46.81,44.13,6,5,"Oxidation (M)",10052.897,8064.3667,11377.248,7619.828,7138.258,7841.4614,2278.2546,2220.418,1697.1592,1.00:0.80:1.13:0.76:0.71:0.78:0.23:0.22:0.17,9831.504,7533.1826,2065.2773,1.00:0.77:0.21,19343,"protein|180 AA"
1971,true,"MMAR_2110|ruvA|Holliday",21.63,22.34,4,3,"",665.0553,473.15112,713.78174,220.26733,225.98141,261.95093,0.0,50.564236,0.0,1.00:0.71:1.07:0.33:0.34:0.39:0.00:0.08:0.00,617.32935,236.06656,50.564236,1.00:0.38:0.08,20272,"junction DNA helicase RuvA|198 AA"
1144,true,"MMAR_3337|acpM|meromycolate",44.59,75.65,11,8,"Deamidation (NQ)",140848.88,80957.76,77824.445,58821.766,62502.477,59493.977,12683.092,11372.677,13150.846,1.00:0.57:0.55:0.42:0.44:0.42:0.09:0.08:0.09,99877.03,60272.74,12402.205,1.00:0.60:0.12,12455,"extension acyl carrier protein AcpM|116 AA"
682,true,"MMAR_0968|MMAR_0968|conserved",9.13,98.11,19,12,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",55577.527,119625.695,92628.22,64278.293,37145.41,86070.016,40897.91,10281.142,45954.4,1.00:2.15:1.67:1.16:0.67:1.55:0.74:0.18:0.83,89277.15,62497.906,32377.816,1.00:0.70:0.36,17315,"protein|160 AA"
2757,true,"MMAR_5037|MMAR_5037|short-chain",7.28,7.34,3,2,"Deamidation (NQ)",429.3908,762.9922,1298.5446,673.6024,643.4582,1035.1742,489.05444,495.86078,328.89288,1.00:1.78:3.02:1.57:1.50:2.41:1.14:1.15:0.77,830.3092,784.07825,437.93604,1.00:0.94:0.53,26658,"type dehydrogenase/reductase|260 AA"
933,true,"MMAR_0358|MMAR_0358|O-Methyltransferase|312",77.61,46.62,13,12,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",8666.681,9084.943,9084.134,3718.276,3602.246,3889.438,943.0264,1072.0397,909.0126,1.00:1.05:1.05:0.43:0.42:0.45:0.11:0.12:0.10,8945.253,3736.6533,974.6929,1.00:0.42:0.11,34107,"AA"
2690,true,"MMAR_2550|MMAR_2550|conserved",27.10,4.87,1,1,"Deamidation (NQ)",795.52234,976.55066,820.7492,0.0,0.0,0.0,0.0,57.385876,0.0,1.00:1.23:1.03:0.00:0.00:0.00:0.00:0.07:0.00,864.27405,0.0,57.385876,1.00:0.00:0.07,45041,"transmembrane protein|432 AA"
1020,true,"MMAR_0361|MMAR_0361|quinone",62.78,45.96,15,11,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",36708.01,36860.156,36538.25,23048.908,22827.268,25349.598,8679.015,8242.884,7046.7993,1.00:1.00:1.00:0.63:0.62:0.69:0.24:0.22:0.19,36702.14,23741.924,7989.5654,1.00:0.65:0.22,33423,"oxidoreductase|323 AA"
2884,true,"MMAR_4302|MMAR_4302|transcriptional",32.91,5.88,2,1,"",1390.3461,1195.1542,955.74176,705.1464,1060.508,1247.7327,164.03455,301.81796,224.83243,1.00:0.86:0.69:0.51:0.76:0.90:0.12:0.22:0.16,1180.4141,1004.4624,230.22832,1.00:0.85:0.20,26070,"regulatory protein|239 AA"
2550,true,"MMAR_0921|MMAR_0921|ABC-type",26.24,3.40,3,2,"Oxidation (M)",4248.8945,1653.3772,3619.272,3086.3572,8704.066,8852.362,245.04053,639.6747,514.4778,1.00:0.39:0.85:0.73:2.05:2.08:0.06:0.15:0.12,3173.848,6880.9287,466.39767,1.00:2.17:0.15,82801,"transporter|795 AA"
2186,true,"MMAR_1249|MMAR_1249|transcriptional",13.09,8.99,4,2,"",3086.094,2523.2522,2323.2732,1444.08,1087.1603,758.4787,349.30008,1263.2449,1206.5242,1.00:0.82:0.75:0.47:0.35:0.25:0.11:0.41:0.39,2644.2065,1096.573,939.6897,1.00:0.41:0.36,20394,"regulatory protein|190 AA"
1840,true,"MMAR_0993|MMAR_0993|dioxygenase|501",13.02,20.20,6,5,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",395.94153,503.12354,395.1535,396.83496,311.96088,369.20328,304.95258,92.44529,188.13113,1.00:1.27:1.00:1.00:0.79:0.93:0.77:0.23:0.48,431.4062,359.33304,195.17633,1.00:0.83:0.45,55022,"AA"
245,true,"MMAR_2717|guaB1|inosine-5'-monophosphate",86.48,82.01,41,30,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",49243.32,48930.95,48970.355,22498.941,24165.28,23094.58,8540.353,8848.562,9244.194,1.00:0.99:0.99:0.46:0.49:0.47:0.17:0.18:0.19,49048.21,23252.934,8877.702,1.00:0.47:0.18,49808,"dehydrogenase GuaB1|479 AA"
2828,true,"MMAR_4199|corA|magnesium",28.05,12.02,2,2,"Carbamidomethylation",1104.2025,1075.1279,1113.3127,813.01294,897.8884,844.5744,867.63544,738.9958,721.58136,1.00:0.97:1.01:0.74:0.81:0.76:0.79:0.67:0.65,1097.5477,851.82526,776.07086,1.00:0.78:0.71,41644,"and cobalt transport transmembrane protein CorA|367 AA"
211,true,"MMAR_2472|pks8|polyketide",12.56,21.43,28,22,"Carbamidomethylation; Deamidation (NQ)",11636.095,15706.653,11011.799,6118.275,8396.704,11189.602,4804.0186,9023.791,4046.7444,1.00:1.35:0.95:0.53:0.72:0.96:0.41:0.78:0.35,12784.849,8568.193,5958.1846,1.00:0.67:0.47,220210,"synthase, Pks8|2115 AA"
580,true,"MMAR_5367|fbpD|secreted",49.84,54.49,12,8,"Deamidation (NQ); Oxidation (M)",58943.484,63151.445,66489.7,29698.234,34770.28,30362.846,27601.59,25495.48,24552.984,1.00:1.07:1.13:0.50:0.59:0.52:0.47:0.43:0.42,62861.547,31610.453,25883.354,1.00:0.50:0.41,30893,"Mpt51/Mpb51 antigen protein FbpD|302 AA"
351,true,"MMAR_5477|trxB2|thioredoxin",67.27,89.16,31,22,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",127938.2,126961.984,119986.08,63013.914,67942.5,60476.12,42068.883,42367.99,43625.79,1.00:0.99:0.94:0.49:0.53:0.47:0.33:0.33:0.34,124962.086,63810.844,42687.55,1.00:0.51:0.34,35238,"reductase TrxB2|333 AA"
250,true,"MMAR_0543|eccC3|conserved",49.58,37.58,34,30,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",11864.823,10852.214,8696.628,9568.798,8213.495,9573.027,2531.8845,2853.7595,2455.816,1.00:0.91:0.73:0.81:0.69:0.81:0.21:0.24:0.21,10471.222,9118.44,2613.82,1.00:0.87:0.25,146039,"membrane protein|1334 AA"
451,false,"MMAR_0277|lytB2|LytB-related",18.68,2.40,1,1,"",144.8915,272.11157,154.74774,555.1494,61061.22,57.152996,0.0,0.0,0.0,1.00:1.88:1.07:3.83:64.00:0.39:0.00:0.00:0.00,190.5836,20557.84,0.0,1.00:64.00:0.00,35648,"protein LytB2|334 AA"
1897,true,"MMAR_1801|rimM|16S",29.54,56.90,10,6,"",10571.906,9628.265,10709.468,3933.3796,4857.942,2055.173,1798.9528,2331.5615,2318.7498,1.00:0.91:1.01:0.37:0.46:0.19:0.17:0.22:0.22,10303.213,3615.498,2149.7546,1.00:0.35:0.21,18606,"rRNA processing protein RimM|175 AA"
462,true,"MMAR_3724|lepA|GTP-binding",20.19,41.54,30,22,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from E",11814.045,18795.035,18622.275,2656.5642,2670.7478,8434.89,4595.8853,3588.8452,3866.6992,1.00:1.59:1.58:0.22:0.23:0.71:0.39:0.30:0.33,16410.453,4587.4004,4017.1433,1.00:0.28:0.24,70638,"protein LepA |639 AA"
